image_id,image_path,true_label,teacher_prob,teacher_pred,student_prob,student_pred,prob_diff,abs_prob_diff,models_agree,teacher_correct,student_correct
ISIC_0024532,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024532.jpg,0,0.029346446,0,0.003752329,0,0.025594117,0.025594117,True,True,True
ISIC_0027380,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027380.jpg,0,0.052764,0,0.03558194,0,0.01718206,0.01718206,True,True,True
ISIC_0032038,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032038.jpg,0,0.11318597,0,0.050754353,0,0.06243162,0.06243162,True,True,True
ISIC_0032171,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032171.jpg,0,0.025877642,0,0.01708623,0,0.008791411,0.008791411,True,True,True
ISIC_0030250,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030250.jpg,0,0.12895814,0,0.0007219496,0,0.12823619,0.12823619,True,True,True
ISIC_0027372,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027372.jpg,0,0.4103842,0,0.048599675,0,0.36178452,0.36178452,True,True,True
ISIC_0030359,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030359.jpg,0,0.0054719127,0,0.010085006,0,-0.0046130936,0.0046130936,True,True,True
ISIC_0029338,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029338.jpg,0,0.005101379,0,0.0028006593,0,0.0023007197,0.0023007197,True,True,True
ISIC_0025608,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025608.jpg,0,0.018944575,0,0.003115244,0,0.01582933,0.01582933,True,True,True
ISIC_0026548,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026548.jpg,0,0.12912323,0,0.008768277,0,0.12035495,0.12035495,True,True,True
ISIC_0031992,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031992.jpg,0,0.09128167,0,0.0064112376,0,0.08487043,0.08487043,True,True,True
ISIC_0029175,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029175.jpg,0,0.14943855,0,0.011194191,0,0.13824436,0.13824436,True,True,True
ISIC_0029622,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029622.jpg,0,0.17634442,0,0.005230146,0,0.17111428,0.17111428,True,True,True
ISIC_0026392,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026392.jpg,0,0.02856459,0,0.009653317,0,0.018911272,0.018911272,True,True,True
ISIC_0030823,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030823.jpg,0,0.14465798,0,0.0015838253,0,0.14307415,0.14307415,True,True,True
ISIC_0024508,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024508.jpg,0,0.1918651,0,0.009650591,0,0.18221451,0.18221451,True,True,True
ISIC_0029611,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029611.jpg,0,0.3647962,0,0.13574356,0,0.22905263,0.22905263,True,True,True
ISIC_0029379,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029379.jpg,0,0.09618986,0,0.012854789,0,0.083335064,0.083335064,True,True,True
ISIC_0025023,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025023.jpg,0,0.032612845,0,0.002455579,0,0.030157266,0.030157266,True,True,True
ISIC_0029380,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029380.jpg,0,0.0708924,0,0.04412474,0,0.02676766,0.02676766,True,True,True
ISIC_0030703,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030703.jpg,0,0.06483658,0,0.0014905212,0,0.06334606,0.06334606,True,True,True
ISIC_0024320,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024320.jpg,0,0.033731084,0,0.009832641,0,0.023898443,0.023898443,True,True,True
ISIC_0030228,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030228.jpg,0,0.089019716,0,0.003260639,0,0.08575907,0.08575907,True,True,True
ISIC_0028541,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028541.jpg,0,0.04726438,0,0.0055345977,0,0.04172978,0.04172978,True,True,True
ISIC_0026418,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026418.jpg,0,0.037051592,0,0.0038801134,0,0.03317148,0.03317148,True,True,True
ISIC_0028634,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028634.jpg,0,0.181008,0,0.0058299005,0,0.1751781,0.1751781,True,True,True
ISIC_0024551,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024551.jpg,0,0.069984645,0,0.009614137,0,0.06037051,0.06037051,True,True,True
ISIC_0032010,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032010.jpg,0,0.033946477,0,0.03228218,0,0.0016642958,0.0016642958,True,True,True
ISIC_0032224,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032224.jpg,0,0.09007198,0,0.00994488,0,0.080127105,0.080127105,True,True,True
ISIC_0030982,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030982.jpg,0,0.017475097,0,0.017338749,0,0.00013634749,0.00013634749,True,True,True
ISIC_0024509,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024509.jpg,0,0.029204061,0,0.0122450525,0,0.016959008,0.016959008,True,True,True
ISIC_0028740,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028740.jpg,0,0.046717267,0,0.00078119745,0,0.04593607,0.04593607,True,True,True
ISIC_0029754,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029754.jpg,0,0.10506724,0,0.00049601134,0,0.10457122,0.10457122,True,True,True
ISIC_0026196,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026196.jpg,0,0.026779838,0,0.002320304,0,0.024459533,0.024459533,True,True,True
ISIC_0029428,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029428.jpg,0,0.102414444,0,0.0033058282,0,0.099108614,0.099108614,True,True,True
ISIC_0025306,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025306.jpg,0,0.03257452,0,0.00032501167,0,0.032249507,0.032249507,True,True,True
ISIC_0024993,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024993.jpg,0,0.08437988,0,0.008229222,0,0.076150656,0.076150656,True,True,True
ISIC_0029144,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029144.jpg,0,0.0569572,0,0.007544724,0,0.049412478,0.049412478,True,True,True
ISIC_0026612,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026612.jpg,0,0.044580776,0,0.005837708,0,0.038743068,0.038743068,True,True,True
ISIC_0026662,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026662.jpg,0,0.0653309,0,0.0071477517,0,0.05818315,0.05818315,True,True,True
ISIC_0030667,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030667.jpg,0,0.02268327,0,0.006928316,0,0.015754955,0.015754955,True,True,True
ISIC_0024742,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024742.jpg,0,0.11596752,0,0.034578446,0,0.08138907,0.08138907,True,True,True
ISIC_0025185,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025185.jpg,0,0.06046454,0,0.015919445,0,0.04454509,0.04454509,True,True,True
ISIC_0032122,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032122.jpg,0,0.043712065,0,0.009799883,0,0.03391218,0.03391218,True,True,True
ISIC_0027618,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027618.jpg,0,0.2988526,0,0.015338685,0,0.2835139,0.2835139,True,True,True
ISIC_0032286,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032286.jpg,0,0.14908253,0,0.008617234,0,0.14046529,0.14046529,True,True,True
ISIC_0027449,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027449.jpg,0,0.19369738,0,0.0055618696,0,0.1881355,0.1881355,True,True,True
ISIC_0030716,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030716.jpg,0,0.062731065,0,0.010702781,0,0.052028283,0.052028283,True,True,True
ISIC_0024766,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024766.jpg,0,0.0274103,0,0.001982731,0,0.025427569,0.025427569,True,True,True
ISIC_0029283,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029283.jpg,0,0.025047343,0,0.109699346,0,-0.08465201,0.08465201,True,True,True
ISIC_0026078,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026078.jpg,0,0.11244258,0,0.0940942,0,0.01834838,0.01834838,True,True,True
ISIC_0025163,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025163.jpg,0,0.11733285,0,0.024540216,0,0.09279264,0.09279264,True,True,True
ISIC_0030745,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030745.jpg,0,0.0802696,0,0.05451437,0,0.025755227,0.025755227,True,True,True
ISIC_0027692,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027692.jpg,0,0.12304177,0,0.0074087908,0,0.11563298,0.11563298,True,True,True
ISIC_0030201,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030201.jpg,0,0.038308814,0,0.007912833,0,0.03039598,0.03039598,True,True,True
ISIC_0025537,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025537.jpg,0,0.06925362,0,0.0391458,0,0.030107822,0.030107822,True,True,True
ISIC_0029421,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029421.jpg,0,0.06848136,0,0.015798502,0,0.05268286,0.05268286,True,True,True
ISIC_0028469,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028469.jpg,0,0.03514804,0,0.0136121,0,0.02153594,0.02153594,True,True,True
ISIC_0030750,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030750.jpg,0,0.068186715,0,0.0043370416,0,0.06384967,0.06384967,True,True,True
ISIC_0025270,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025270.jpg,0,0.2124007,0,0.108625986,0,0.10377472,0.10377472,True,True,True
ISIC_0030046,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030046.jpg,0,0.028318694,0,0.008535154,0,0.01978354,0.01978354,True,True,True
ISIC_0028708,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028708.jpg,0,0.07203884,0,0.022394056,0,0.049644783,0.049644783,True,True,True
ISIC_0027524,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027524.jpg,0,0.055737335,0,0.0041942517,0,0.051543083,0.051543083,True,True,True
ISIC_0027399,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027399.jpg,0,0.034350544,0,0.014052221,0,0.020298325,0.020298325,True,True,True
ISIC_0026278,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026278.jpg,0,0.014958863,0,0.002634914,0,0.0123239495,0.0123239495,True,True,True
ISIC_0029690,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029690.jpg,0,0.038451247,0,0.02870095,0,0.009750297,0.009750297,True,True,True
ISIC_0025802,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025802.jpg,0,0.035791267,0,0.0054036723,0,0.030387595,0.030387595,True,True,True
ISIC_0032295,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032295.jpg,0,0.09895044,0,0.09281642,0,0.0061340183,0.0061340183,True,True,True
ISIC_0030152,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030152.jpg,0,0.009640087,0,0.011699702,0,-0.0020596143,0.0020596143,True,True,True
ISIC_0029207,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029207.jpg,0,0.016104551,0,0.002256491,0,0.01384806,0.01384806,True,True,True
ISIC_0027586,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027586.jpg,0,0.21914954,0,0.0040382924,0,0.21511126,0.21511126,True,True,True
ISIC_0031607,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031607.jpg,0,0.035430573,0,0.010307148,0,0.025123425,0.025123425,True,True,True
ISIC_0024384,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024384.jpg,0,0.0058531477,0,0.0037664087,0,0.002086739,0.002086739,True,True,True
ISIC_0028002,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028002.jpg,0,0.0047639706,0,0.01006593,0,-0.0053019593,0.0053019593,True,True,True
ISIC_0027481,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027481.jpg,0,0.036020674,0,0.0025404608,0,0.033480212,0.033480212,True,True,True
ISIC_0027906,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027906.jpg,0,0.069660135,0,0.049522586,0,0.020137548,0.020137548,True,True,True
ISIC_0027489,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027489.jpg,0,0.07293199,0,0.032617908,0,0.040314082,0.040314082,True,True,True
ISIC_0027484,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027484.jpg,0,0.0332039,0,0.06259713,0,-0.029393233,0.029393233,True,True,True
ISIC_0028893,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028893.jpg,0,0.10677342,0,0.0021165612,0,0.10465686,0.10465686,True,True,True
ISIC_0030879,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030879.jpg,0,0.2219972,0,0.041475125,0,0.18052208,0.18052208,True,True,True
ISIC_0024600,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024600.jpg,0,0.108179934,0,0.0066420124,0,0.10153792,0.10153792,True,True,True
ISIC_0026386,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026386.jpg,0,0.13452336,0,0.008270499,0,0.12625286,0.12625286,True,True,True
ISIC_0026354,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026354.jpg,0,0.059939377,0,0.018763086,0,0.04117629,0.04117629,True,True,True
ISIC_0027443,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027443.jpg,0,0.042929646,0,0.002538521,0,0.040391125,0.040391125,True,True,True
ISIC_0026450,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026450.jpg,0,0.013826792,0,0.0017077324,0,0.012119059,0.012119059,True,True,True
ISIC_0027980,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027980.jpg,0,0.08199703,0,0.0021294937,0,0.079867534,0.079867534,True,True,True
ISIC_0028638,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028638.jpg,0,0.25081003,0,0.01927642,0,0.2315336,0.2315336,True,True,True
ISIC_0030627,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030627.jpg,0,0.20990044,0,0.016259681,0,0.19364075,0.19364075,True,True,True
ISIC_0028119,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028119.jpg,0,0.16219714,0,0.09246731,0,0.069729835,0.069729835,True,True,True
ISIC_0026146,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026146.jpg,0,0.13716388,0,0.0118743675,0,0.12528951,0.12528951,True,True,True
ISIC_0025014,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025014.jpg,0,0.22261186,0,0.08269347,0,0.13991839,0.13991839,True,True,True
ISIC_0029842,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029842.jpg,0,0.05578415,0,0.010552689,0,0.04523146,0.04523146,True,True,True
ISIC_0031512,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031512.jpg,0,0.006038512,0,0.007555614,0,-0.0015171021,0.0015171021,True,True,True
ISIC_0024541,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024541.jpg,0,0.028033508,0,0.019201972,0,0.008831536,0.008831536,True,True,True
ISIC_0025646,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025646.jpg,0,0.2173994,0,0.028852478,0,0.18854693,0.18854693,True,True,True
ISIC_0028138,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028138.jpg,0,0.034113355,0,0.0083184885,0,0.025794867,0.025794867,True,True,True
ISIC_0029787,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029787.jpg,0,0.018018285,0,0.006253474,0,0.011764811,0.011764811,True,True,True
ISIC_0024353,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024353.jpg,0,0.042483263,0,0.014225956,0,0.028257307,0.028257307,True,True,True
ISIC_0027972,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027972.jpg,0,0.27149898,0,0.03960293,0,0.23189604,0.23189604,True,True,True
ISIC_0028801,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028801.jpg,0,0.029165383,0,0.0059987977,0,0.023166586,0.023166586,True,True,True
ISIC_0024750,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0024750.jpg,0,0.11235048,0,0.0467114,0,0.06563908,0.06563908,True,True,True
ISIC_0025012,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025012.jpg,0,0.13707964,0,0.06655124,0,0.0705284,0.0705284,True,True,True
ISIC_0031858,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031858.jpg,0,0.027019918,0,0.014641204,0,0.012378714,0.012378714,True,True,True
ISIC_0026579,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026579.jpg,0,0.110669985,0,0.0062443004,0,0.10442568,0.10442568,True,True,True
ISIC_0030917,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030917.jpg,0,0.03777246,0,0.028611545,0,0.009160917,0.009160917,True,True,True
ISIC_0026973,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026973.jpg,0,0.026208213,0,0.008106162,0,0.01810205,0.01810205,True,True,True
ISIC_0031830,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031830.jpg,0,0.009516407,0,0.00821747,0,0.001298937,0.001298937,True,True,True
ISIC_0028471,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0028471.jpg,0,0.07540285,0,0.007847383,0,0.067555465,0.067555465,True,True,True
ISIC_0031098,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031098.jpg,0,0.021837672,0,0.012544613,0,0.009293059,0.009293059,True,True,True
ISIC_0026462,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026462.jpg,0,0.0046660793,0,0.013467958,0,-0.008801879,0.008801879,True,True,True
ISIC_0032390,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0032390.jpg,0,0.13171968,0,0.0365723,0,0.09514738,0.09514738,True,True,True
ISIC_0026542,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026542.jpg,0,0.025953729,0,0.030904068,0,-0.004950339,0.004950339,True,True,True
ISIC_0029282,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029282.jpg,0,0.01702664,0,0.0053782254,0,0.011648415,0.011648415,True,True,True
ISIC_0025490,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025490.jpg,0,0.044935573,0,0.004754724,0,0.040180847,0.040180847,True,True,True
ISIC_0029437,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029437.jpg,0,0.056134846,0,0.025086453,0,0.031048393,0.031048393,True,True,True
ISIC_0031530,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0031530.jpg,0,0.034492392,0,0.017175477,0,0.017316915,0.017316915,True,True,True
ISIC_0026381,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026381.jpg,0,0.028302047,0,0.036574516,0,-0.008272469,0.008272469,True,True,True
ISIC_0027762,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027762.jpg,0,0.031047003,0,0.0017229904,0,0.029324014,0.029324014,True,True,True
ISIC_0025464,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0025464.jpg,0,0.07521573,0,0.012500073,0,0.06271566,0.06271566,True,True,True
ISIC_0026951,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026951.jpg,0,0.026734978,0,0.004148032,0,0.022586945,0.022586945,True,True,True
ISIC_0027424,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027424.jpg,0,0.09743098,0,0.0039264527,0,0.093504526,0.093504526,True,True,True
ISIC_0030040,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030040.jpg,0,0.1118111,0,0.007666274,0,0.10414483,0.10414483,True,True,True
ISIC_0026495,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026495.jpg,0,0.061185725,0,0.0009074991,0,0.060278226,0.060278226,True,True,True
ISIC_0026464,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026464.jpg,0,0.09371145,0,0.07279213,0,0.020919323,0.020919323,True,True,True
ISIC_0029942,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0029942.jpg,0,0.034449536,0,0.0140583655,0,0.02039117,0.02039117,True,True,True
ISIC_0030680,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030680.jpg,0,0.06276003,0,0.037574064,0,0.025185969,0.025185969,True,True,True
ISIC_0027891,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0027891.jpg,0,0.07753629,0,0.0069110533,0,0.07062524,0.07062524,True,True,True
ISIC_0030568,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0030568.jpg,0,0.21085753,0,0.029245721,0,0.1816118,0.1816118,True,True,True
ISIC_0026703,/Users/ryan.healy/DS_MSDS/Deep_Learning_Final_Project/data/raw/ham_1000_archive/images/ISIC_0026703.jpg,0,0.06368797,0,0.0006417053,0,0.06304627,0.06304627,True,True,True
